name,xmin,ymin,xmax,ymax,width,height,class
TCGA-06-0142-68,71,124,189,177,240,240,glioma
TCGA-06-0142-86,79,128,177,177,240,240,glioma
TCGA-06-0142-67,71,122,189,178,240,240,glioma
TCGA-06-0145-81,94,64,156,123,240,240,glioma
TCGA-06-0145-80,94,64,155,123,240,240,glioma
TCGA-06-0145-82,93,64,156,123,240,240,glioma
TCGA-06-0145-79,95,64,154,123,240,240,glioma
TCGA-06-0145-83,93,64,156,123,240,240,glioma
TCGA-06-0145-78,95,64,153,123,240,240,glioma
TCGA-06-0145-77,96,65,148,123,240,240,glioma
TCGA-06-0145-84,93,64,157,123,240,240,glioma
TCGA-06-0145-85,93,64,158,122,240,240,glioma
TCGA-06-0145-86,92,64,159,121,240,240,glioma
TCGA-06-0145-76,97,66,147,122,240,240,glioma
TCGA-06-0145-87,93,64,160,121,240,240,glioma
TCGA-06-0145-75,101,67,147,122,240,240,glioma
TCGA-06-0145-88,92,64,160,119,240,240,glioma
TCGA-06-0145-89,92,65,160,116,240,240,glioma
TCGA-06-0145-74,102,68,147,122,240,240,glioma
TCGA-06-0145-90,92,65,161,111,240,240,glioma
TCGA-06-0145-73,102,69,144,121,240,240,glioma
TCGA-06-0145-91,92,64,161,111,240,240,glioma
TCGA-06-0145-72,102,69,143,120,240,240,glioma
TCGA-06-0149-82,86,74,182,123,240,240,glioma
TCGA-06-0149-81,85,78,182,123,240,240,glioma
TCGA-06-0149-83,86,73,181,123,240,240,glioma
TCGA-06-0149-80,85,77,181,123,240,240,glioma
TCGA-06-0149-84,85,76,181,122,240,240,glioma
TCGA-06-0149-79,88,75,182,123,240,240,glioma
TCGA-06-0149-85,87,76,181,122,240,240,glioma
TCGA-06-0149-78,88,71,181,127,240,240,glioma
TCGA-06-0149-77,89,72,182,127,240,240,glioma
TCGA-06-0149-86,87,76,180,122,240,240,glioma
TCGA-06-0149-76,89,70,183,128,240,240,glioma
TCGA-06-0149-87,87,76,178,111,240,240,glioma
TCGA-06-0149-75,89,73,183,128,240,240,glioma
TCGA-06-0149-88,87,76,178,113,240,240,glioma
TCGA-06-0149-74,89,72,183,128,240,240,glioma
TCGA-06-0149-73,90,72,184,127,240,240,glioma
TCGA-06-0149-89,88,76,178,111,240,240,glioma
TCGA-06-0149-90,85,76,165,110,240,240,glioma
TCGA-06-0149-72,92,72,183,126,240,240,glioma
TCGA-06-0149-71,94,72,185,125,240,240,glioma
TCGA-06-0154-86,84,91,122,115,240,240,glioma
TCGA-06-0154-87,74,88,124,117,240,240,glioma
TCGA-06-0154-88,73,87,124,118,240,240,glioma
TCGA-06-0154-89,72,85,126,118,240,240,glioma
TCGA-06-0154-90,71,81,129,118,240,240,glioma
TCGA-06-0154-91,71,79,130,118,240,240,glioma
TCGA-06-0154-92,70,78,132,119,240,240,glioma
TCGA-06-0154-93,70,76,136,120,240,240,glioma
TCGA-06-0154-94,69,74,138,120,240,240,glioma
TCGA-06-0154-95,69,70,139,121,240,240,glioma
TCGA-06-0154-96,68,70,140,121,240,240,glioma
TCGA-06-0154-97,67,69,141,122,240,240,glioma
TCGA-06-0154-98,67,69,143,123,240,240,glioma
TCGA-06-0154-99,66,69,144,123,240,240,glioma
TCGA-06-0154-100,66,69,145,123,240,240,glioma
TCGA-06-0154-101,66,69,147,123,240,240,glioma
TCGA-06-0154-102,66,69,147,122,240,240,glioma
TCGA-06-0158-91,106,143,136,176,240,240,glioma
TCGA-06-0158-87,105,141,143,178,240,240,glioma
TCGA-06-0158-90,106,143,137,177,240,240,glioma
TCGA-06-0158-89,106,142,141,177,240,240,glioma
TCGA-06-0158-88,105,141,142,178,240,240,glioma
TCGA-06-0158-86,105,131,145,178,240,240,glioma
TCGA-06-0158-85,105,131,144,179,240,240,glioma
TCGA-06-0158-84,105,129,145,179,240,240,glioma
TCGA-06-0158-83,103,129,145,179,240,240,glioma
TCGA-06-0158-82,99,130,144,179,240,240,glioma
TCGA-06-0158-81,99,130,144,178,240,240,glioma
TCGA-06-0162-80,106,66,201,135,240,240,glioma
TCGA-06-0162-79,106,66,201,136,240,240,glioma
TCGA-06-0162-81,106,66,201,135,240,240,glioma
TCGA-06-0162-82,106,67,201,135,240,240,glioma
TCGA-06-0162-83,106,67,202,135,240,240,glioma
TCGA-06-0162-84,106,67,203,134,240,240,glioma
TCGA-06-0162-85,106,67,203,134,240,240,glioma
TCGA-06-0162-78,106,67,201,136,240,240,glioma
TCGA-06-0162-86,107,63,204,134,240,240,glioma
TCGA-06-0162-77,106,66,201,136,240,240,glioma
TCGA-06-0162-87,107,61,204,134,240,240,glioma
TCGA-06-0162-88,107,61,204,133,240,240,glioma
TCGA-06-0162-89,108,58,204,133,240,240,glioma
TCGA-06-0162-76,106,66,202,134,240,240,glioma
TCGA-06-0162-90,108,58,204,133,240,240,glioma
TCGA-06-0162-75,106,65,203,130,240,240,glioma
TCGA-06-0162-91,109,58,203,133,240,240,glioma
TCGA-06-0162-74,106,65,204,130,240,240,glioma
TCGA-06-0162-92,109,58,203,133,240,240,glioma
TCGA-06-0162-73,107,66,205,128,240,240,glioma
TCGA-06-0164-81,135,119,196,164,240,240,glioma
TCGA-06-0164-82,135,119,196,164,240,240,glioma
TCGA-06-0164-80,136,119,196,164,240,240,glioma
TCGA-06-0164-79,138,119,196,164,240,240,glioma
TCGA-06-0164-83,134,119,196,164,240,240,glioma
TCGA-06-0164-84,134,119,197,165,240,240,glioma
TCGA-06-0164-78,138,120,196,164,240,240,glioma
TCGA-06-0164-77,139,120,196,163,240,240,glioma
TCGA-06-0164-76,139,120,196,164,240,240,glioma
TCGA-06-0164-75,141,120,196,164,240,240,glioma
TCGA-06-0164-85,133,119,197,165,240,240,glioma
TCGA-06-0164-86,131,119,197,166,240,240,glioma
TCGA-06-0164-74,141,121,195,164,240,240,glioma
TCGA-06-0164-73,141,121,195,165,240,240,glioma
TCGA-06-0164-87,130,119,197,166,240,240,glioma
TCGA-06-0164-88,129,119,197,167,240,240,glioma
TCGA-06-0164-72,142,121,194,165,240,240,glioma
TCGA-06-0164-71,142,122,194,165,240,240,glioma
TCGA-06-0164-89,129,119,197,167,240,240,glioma
TCGA-06-0164-90,128,119,196,167,240,240,glioma
TCGA-06-0176-72,72,63,123,113,240,240,glioma
TCGA-06-0176-73,71,63,125,114,240,240,glioma
TCGA-06-0176-71,72,64,122,113,240,240,glioma
TCGA-06-0176-74,71,62,126,114,240,240,glioma
TCGA-06-0176-70,72,64,121,112,240,240,glioma
TCGA-06-0176-69,73,65,120,104,240,240,glioma
TCGA-06-0176-75,71,62,127,115,240,240,glioma
TCGA-06-0176-76,70,62,128,115,240,240,glioma
TCGA-06-0176-77,70,61,128,115,240,240,glioma
TCGA-06-0176-78,69,61,127,116,240,240,glioma
TCGA-06-0176-79,68,61,129,116,240,240,glioma
TCGA-06-0176-80,67,61,130,116,240,240,glioma
TCGA-06-0176-81,66,61,131,117,240,240,glioma
TCGA-06-0176-82,65,61,132,117,240,240,glioma
TCGA-06-0176-83,64,61,132,117,240,240,glioma
TCGA-06-0177-79,107,131,168,181,240,240,glioma
TCGA-06-0177-78,105,131,168,181,240,240,glioma
TCGA-06-0177-80,110,131,168,180,240,240,glioma
TCGA-06-0177-77,104,131,169,182,240,240,glioma
TCGA-06-0177-81,111,131,168,180,240,240,glioma
TCGA-06-0177-82,113,131,167,179,240,240,glioma
TCGA-06-0177-76,104,131,169,182,240,240,glioma
TCGA-06-0177-83,114,132,168,178,240,240,glioma
TCGA-06-0177-75,103,133,170,182,240,240,glioma
TCGA-06-0177-84,115,134,166,176,240,240,glioma
TCGA-06-0177-74,103,134,171,182,240,240,glioma
TCGA-06-0177-73,101,133,171,182,240,240,glioma
TCGA-06-0177-85,116,134,166,174,240,240,glioma
TCGA-06-0177-86,117,133,166,172,240,240,glioma
TCGA-06-0177-87,117,132,166,169,240,240,glioma
TCGA-06-0177-72,102,133,172,184,240,240,glioma
TCGA-06-0177-71,99,132,171,184,240,240,glioma
TCGA-06-0177-88,118,132,167,166,240,240,glioma
TCGA-06-0177-89,120,132,166,165,240,240,glioma
TCGA-06-0177-70,99,132,171,184,240,240,glioma
TCGA-06-0179-63,88,137,134,181,240,240,glioma
TCGA-06-0179-62,87,137,135,181,240,240,glioma
TCGA-06-0179-61,87,135,136,181,240,240,glioma
TCGA-06-0179-60,87,135,137,180,240,240,glioma
TCGA-06-0179-59,87,133,138,180,240,240,glioma
TCGA-06-0179-58,87,132,139,178,240,240,glioma
TCGA-06-0179-57,88,132,140,177,240,240,glioma
TCGA-06-0179-56,88,132,141,176,240,240,glioma
TCGA-06-0179-55,87,132,142,176,240,240,glioma
TCGA-06-0179-54,87,132,142,175,240,240,glioma
TCGA-06-0182-82,84,116,175,176,240,240,glioma
TCGA-06-0182-83,84,116,175,175,240,240,glioma
TCGA-06-0182-81,84,116,176,178,240,240,glioma
TCGA-06-0182-84,85,116,175,174,240,240,glioma
TCGA-06-0182-80,84,119,175,180,240,240,glioma
TCGA-06-0182-79,85,119,175,181,240,240,glioma
TCGA-06-0182-85,85,117,174,173,240,240,glioma
TCGA-06-0182-78,85,119,176,181,240,240,glioma
TCGA-06-0182-86,86,120,173,172,240,240,glioma
TCGA-06-0182-77,85,119,176,182,240,240,glioma
TCGA-06-0182-87,86,120,173,171,240,240,glioma
TCGA-06-0182-76,85,118,176,182,240,240,glioma
TCGA-06-0182-75,85,117,176,182,240,240,glioma
TCGA-06-0182-88,87,120,172,170,240,240,glioma
TCGA-06-0182-89,87,121,171,170,240,240,glioma
TCGA-06-0182-74,85,115,177,183,240,240,glioma
TCGA-06-0182-73,85,113,177,183,240,240,glioma
TCGA-06-0182-90,87,122,169,169,240,240,glioma
TCGA-06-0182-91,88,123,168,169,240,240,glioma
TCGA-06-0182-72,86,113,178,183,240,240,glioma
TCGA-06-0184-73,48,73,124,126,240,240,glioma
TCGA-06-0184-74,47,71,124,126,240,240,glioma
TCGA-06-0184-75,46,70,124,124,240,240,glioma
TCGA-06-0184-72,48,73,123,126,240,240,glioma
TCGA-06-0184-71,51,73,123,127,240,240,glioma
TCGA-06-0184-76,47,70,124,124,240,240,glioma
TCGA-06-0184-77,46,69,125,123,240,240,glioma
TCGA-06-0184-70,51,73,123,127,240,240,glioma
TCGA-06-0184-78,46,69,125,124,240,240,glioma
TCGA-06-0184-69,52,73,123,127,240,240,glioma
TCGA-06-0184-79,45,69,125,125,240,240,glioma
TCGA-06-0184-80,46,69,125,125,240,240,glioma
TCGA-06-0184-81,46,67,125,126,240,240,glioma
TCGA-06-0184-68,53,73,122,127,240,240,glioma
TCGA-06-0184-82,46,67,125,126,240,240,glioma
TCGA-06-0184-67,55,73,121,126,240,240,glioma
TCGA-06-0184-83,47,66,125,126,240,240,glioma
TCGA-06-0184-84,47,66,125,125,240,240,glioma
TCGA-06-0184-66,57,73,121,126,240,240,glioma
TCGA-06-0184-85,47,65,125,125,240,240,glioma
TCGA-06-0185-77,93,56,162,108,240,240,glioma
TCGA-06-0185-78,94,56,161,108,240,240,glioma
TCGA-06-0185-75,93,55,164,109,240,240,glioma
TCGA-06-0185-76,93,55,163,109,240,240,glioma
TCGA-06-0185-79,95,56,160,108,240,240,glioma
TCGA-06-0185-80,96,57,159,108,240,240,glioma
TCGA-06-0185-74,93,55,165,109,240,240,glioma
TCGA-06-0185-73,93,55,166,110,240,240,glioma
TCGA-06-0185-81,96,59,158,107,240,240,glioma
TCGA-06-0185-82,98,59,158,107,240,240,glioma
TCGA-06-0185-72,93,55,166,110,240,240,glioma
TCGA-06-0185-71,93,55,165,110,240,240,glioma
TCGA-06-0185-83,103,60,157,107,240,240,glioma
TCGA-06-0185-84,104,58,155,106,240,240,glioma
TCGA-06-0185-70,93,54,165,110,240,240,glioma
TCGA-06-0185-69,93,54,165,110,240,240,glioma
TCGA-06-0185-85,105,59,155,106,240,240,glioma
TCGA-06-0185-86,106,58,154,106,240,240,glioma
TCGA-06-0185-87,106,60,153,107,240,240,glioma
TCGA-06-0185-88,107,62,153,106,240,240,glioma
TCGA-06-0187-73,145,79,181,103,240,240,glioma
TCGA-06-0187-75,144,77,184,108,240,240,glioma
TCGA-06-0187-74,144,78,183,105,240,240,glioma
TCGA-06-0187-76,143,77,185,111,240,240,glioma
TCGA-06-0187-77,143,77,187,114,240,240,glioma
TCGA-06-0187-78,142,76,188,114,240,240,glioma
TCGA-06-0187-79,142,76,190,117,240,240,glioma
TCGA-06-0187-80,141,75,193,117,240,240,glioma
TCGA-06-0187-81,141,75,195,117,240,240,glioma
TCGA-06-0187-82,139,74,196,117,240,240,glioma
TCGA-06-0187-83,139,74,196,117,240,240,glioma
TCGA-06-0187-84,139,73,197,117,240,240,glioma
TCGA-06-0187-85,139,73,197,117,240,240,glioma
TCGA-06-0187-86,138,73,198,117,240,240,glioma
TCGA-06-0187-87,139,72,197,117,240,240,glioma
TCGA-06-0188-75,90,71,120,97,240,240,glioma
TCGA-06-0188-76,91,71,120,96,240,240,glioma
TCGA-06-0188-74,89,71,121,97,240,240,glioma
TCGA-06-0188-77,91,71,120,95,240,240,glioma
TCGA-06-0188-73,89,71,122,98,240,240,glioma
TCGA-06-0188-78,92,72,119,95,240,240,glioma
TCGA-06-0188-72,88,72,123,99,240,240,glioma
TCGA-06-0188-71,88,71,124,99,240,240,glioma
TCGA-06-0188-79,92,72,118,94,240,240,glioma
TCGA-06-0188-70,88,72,124,100,240,240,glioma
TCGA-06-0188-69,88,72,125,101,240,240,glioma
TCGA-06-0188-68,87,70,126,102,240,240,glioma
TCGA-06-0188-67,87,69,126,102,240,240,glioma
TCGA-06-0188-66,87,67,126,103,240,240,glioma
TCGA-06-0190-73,132,113,204,179,240,240,glioma
TCGA-06-0190-74,132,112,205,180,240,240,glioma
TCGA-06-0190-71,133,113,204,179,240,240,glioma
TCGA-06-0190-72,132,113,204,179,240,240,glioma
TCGA-06-0190-75,132,112,205,181,240,240,glioma
TCGA-06-0190-76,132,113,204,182,240,240,glioma
TCGA-06-0190-70,133,118,204,179,240,240,glioma
TCGA-06-0190-69,134,118,204,179,240,240,glioma
TCGA-06-0190-77,132,113,204,182,240,240,glioma
TCGA-06-0190-78,132,114,204,182,240,240,glioma
TCGA-06-0190-68,134,119,204,179,240,240,glioma
TCGA-06-0190-67,135,119,204,178,240,240,glioma
TCGA-06-0190-79,132,114,203,182,240,240,glioma
TCGA-06-0190-80,132,114,202,182,240,240,glioma
TCGA-06-0190-66,135,119,205,178,240,240,glioma
TCGA-06-0190-81,132,114,202,182,240,240,glioma
TCGA-06-0190-65,135,119,205,176,240,240,glioma
TCGA-06-0190-82,132,114,202,182,240,240,glioma
TCGA-06-0190-64,135,119,206,176,240,240,glioma
TCGA-06-0190-83,131,115,202,182,240,240,glioma
TCGA-06-0192-76,141,125,202,173,240,240,glioma
TCGA-06-0192-77,141,126,202,173,240,240,glioma
TCGA-06-0192-75,140,125,202,173,240,240,glioma
TCGA-06-0192-78,142,127,202,173,240,240,glioma
TCGA-06-0192-79,142,127,202,172,240,240,glioma
TCGA-06-0192-74,139,124,202,173,240,240,glioma
TCGA-06-0192-80,142,127,201,172,240,240,glioma
TCGA-06-0192-73,139,124,203,173,240,240,glioma
TCGA-06-0192-81,142,127,201,171,240,240,glioma
TCGA-06-0192-72,138,123,203,173,240,240,glioma
TCGA-06-0192-82,142,127,201,171,240,240,glioma
TCGA-06-0192-83,142,127,200,170,240,240,glioma
TCGA-06-0192-71,138,123,204,172,240,240,glioma
TCGA-06-0192-84,144,127,199,170,240,240,glioma
TCGA-06-0192-85,145,126,198,170,240,240,glioma
TCGA-06-0192-70,138,123,204,172,240,240,glioma
TCGA-06-0192-86,145,126,198,169,240,240,glioma
TCGA-06-0192-69,137,123,205,172,240,240,glioma
TCGA-06-0192-87,146,126,198,168,240,240,glioma
TCGA-06-0192-68,138,122,205,173,240,240,glioma
TCGA-06-0238-75,47,123,169,181,240,240,glioma
TCGA-06-0238-74,46,123,170,181,240,240,glioma
TCGA-06-0238-76,47,124,169,180,240,240,glioma
TCGA-06-0238-77,47,126,169,180,240,240,glioma
TCGA-06-0238-73,46,123,169,181,240,240,glioma
TCGA-06-0238-78,46,126,170,180,240,240,glioma
TCGA-06-0238-72,47,123,169,181,240,240,glioma
TCGA-06-0238-71,47,124,169,181,240,240,glioma
TCGA-06-0238-79,45,126,170,180,240,240,glioma
TCGA-06-0238-80,45,127,170,180,240,240,glioma
TCGA-06-0238-70,48,124,169,181,240,240,glioma
TCGA-06-0238-81,45,125,170,179,240,240,glioma
TCGA-06-0238-82,45,125,170,179,240,240,glioma
TCGA-06-0238-69,48,124,169,181,240,240,glioma
TCGA-06-0238-83,46,125,171,179,240,240,glioma
TCGA-06-0238-84,47,125,172,179,240,240,glioma
TCGA-06-0238-85,47,126,173,179,240,240,glioma
TCGA-06-0238-86,47,127,172,179,240,240,glioma
TCGA-06-0238-68,48,122,169,181,240,240,glioma
TCGA-06-0238-67,49,122,169,181,240,240,glioma
TCGA-06-0240-67,94,57,127,83,240,240,glioma
TCGA-06-0240-66,94,56,128,83,240,240,glioma
TCGA-06-0240-65,93,55,128,84,240,240,glioma
TCGA-06-0240-64,92,53,134,85,240,240,glioma
TCGA-06-0240-63,91,53,134,85,240,240,glioma
TCGA-06-0240-62,91,53,136,85,240,240,glioma
TCGA-06-0240-61,90,53,136,86,240,240,glioma
TCGA-06-0240-60,90,53,137,86,240,240,glioma
TCGA-06-0240-59,90,53,137,86,240,240,glioma
TCGA-06-0240-58,90,53,137,86,240,240,glioma
TCGA-06-0240-57,90,53,137,86,240,240,glioma
TCGA-06-0240-56,90,53,137,87,240,240,glioma
TCGA-06-0240-55,91,53,137,86,240,240,glioma
TCGA-06-0644-76,143,132,179,173,240,240,glioma
TCGA-06-0644-77,143,131,178,176,240,240,glioma
TCGA-06-0644-78,141,131,178,177,240,240,glioma
TCGA-06-0644-79,141,131,178,178,240,240,glioma
TCGA-06-0644-80,141,131,178,179,240,240,glioma
TCGA-06-0644-81,140,131,179,180,240,240,glioma
TCGA-06-0644-82,140,131,180,181,240,240,glioma
TCGA-06-0644-83,141,132,180,181,240,240,glioma
TCGA-06-0644-84,141,133,181,181,240,240,glioma
TCGA-06-0644-85,140,134,182,181,240,240,glioma
TCGA-06-0644-86,140,134,183,181,240,240,glioma
TCGA-06-0646-78,105,72,149,99,240,240,glioma
TCGA-06-0646-77,104,72,149,99,240,240,glioma
TCGA-06-0646-76,104,72,148,99,240,240,glioma
TCGA-06-0646-75,105,71,148,99,240,240,glioma
TCGA-06-0646-74,106,71,148,100,240,240,glioma
TCGA-06-1084-73,102,158,133,184,240,240,glioma
TCGA-06-1084-74,102,158,133,184,240,240,glioma
TCGA-06-1084-75,103,158,133,184,240,240,glioma
TCGA-06-1084-72,103,157,132,184,240,240,glioma
TCGA-06-1084-76,85,142,133,184,240,240,glioma
TCGA-06-1084-71,103,156,133,184,240,240,glioma
TCGA-06-1084-77,84,140,137,183,240,240,glioma
TCGA-06-1084-78,83,139,145,182,240,240,glioma
TCGA-06-1084-70,103,155,133,184,240,240,glioma
TCGA-06-1084-69,103,155,133,182,240,240,glioma
TCGA-06-1084-79,83,139,148,182,240,240,glioma
TCGA-06-1084-80,83,139,149,181,240,240,glioma
TCGA-06-1084-68,102,155,135,183,240,240,glioma
TCGA-06-1084-81,83,138,150,181,240,240,glioma
TCGA-06-1084-82,83,138,151,180,240,240,glioma
TCGA-06-1084-67,102,155,135,183,240,240,glioma
TCGA-06-1084-83,83,137,159,180,240,240,glioma
TCGA-06-1084-84,83,137,159,180,240,240,glioma
TCGA-06-1084-66,102,155,134,183,240,240,glioma
TCGA-06-1084-65,102,155,136,183,240,240,glioma
TCGA-06-1802-82,102,120,188,184,240,240,glioma
TCGA-06-1802-81,102,114,187,183,240,240,glioma
TCGA-06-1802-83,102,121,189,184,240,240,glioma
TCGA-06-1802-80,102,113,187,183,240,240,glioma
TCGA-06-1802-79,103,112,185,184,240,240,glioma
TCGA-06-1802-84,102,120,190,184,240,240,glioma
TCGA-06-1802-85,102,113,190,184,240,240,glioma
TCGA-06-1802-78,103,112,183,185,240,240,glioma
TCGA-06-1802-86,102,115,191,185,240,240,glioma
TCGA-06-1802-87,102,116,191,185,240,240,glioma
TCGA-06-1802-77,102,113,181,185,240,240,glioma
TCGA-06-1802-88,102,117,191,185,240,240,glioma
TCGA-06-1802-76,102,114,181,185,240,240,glioma
TCGA-06-1802-89,103,116,191,185,240,240,glioma
TCGA-06-1802-75,101,117,181,185,240,240,glioma
TCGA-06-1802-90,103,116,191,185,240,240,glioma
TCGA-06-1802-74,101,120,181,185,240,240,glioma
TCGA-06-1802-91,102,118,191,185,240,240,glioma
TCGA-06-1802-73,101,128,181,186,240,240,glioma
TCGA-06-1802-92,102,120,192,184,240,240,glioma
TCGA-06-2570-74,117,62,154,95,240,240,glioma
TCGA-06-2570-75,121,63,152,95,240,240,glioma
TCGA-06-2570-76,124,65,151,89,240,240,glioma
TCGA-06-2570-73,115,61,155,96,240,240,glioma
TCGA-06-2570-72,115,59,161,96,240,240,glioma
TCGA-06-2570-71,111,57,161,97,240,240,glioma
TCGA-06-2570-70,110,57,162,97,240,240,glioma
TCGA-06-2570-69,109,57,162,98,240,240,glioma
TCGA-06-2570-68,110,57,163,98,240,240,glioma
TCGA-06-2570-67,107,56,163,99,240,240,glioma
TCGA-06-2570-66,106,55,162,99,240,240,glioma
TCGA-06-2570-65,105,54,162,99,240,240,glioma
TCGA-06-2570-64,105,53,162,100,240,240,glioma
TCGA-06-2570-63,106,54,162,101,240,240,glioma
TCGA-06-2570-62,105,53,162,99,240,240,glioma
TCGA-06-2570-61,105,55,162,99,240,240,glioma
TCGA-06-2570-60,104,54,161,98,240,240,glioma
TCGA-06-5408-83,52,95,149,173,240,240,glioma
TCGA-06-5408-82,51,97,150,172,240,240,glioma
TCGA-06-5408-81,51,98,150,172,240,240,glioma
TCGA-06-5408-84,51,93,150,173,240,240,glioma
TCGA-06-5408-80,51,97,151,172,240,240,glioma
TCGA-06-5408-79,51,97,151,173,240,240,glioma
TCGA-06-5408-72,55,108,131,173,240,240,glioma
TCGA-06-5408-73,54,108,132,174,240,240,glioma
TCGA-06-5408-74,53,108,132,173,240,240,glioma
TCGA-06-5408-71,55,108,130,173,240,240,glioma
TCGA-06-5408-85,51,93,149,173,240,240,glioma
TCGA-06-5408-75,53,108,133,173,240,240,glioma
TCGA-06-5408-78,52,98,151,173,240,240,glioma
TCGA-06-5408-77,52,107,149,173,240,240,glioma
TCGA-06-5408-76,52,98,149,173,240,240,glioma
TCGA-06-5408-86,51,92,150,173,240,240,glioma
TCGA-06-5408-70,56,109,130,173,240,240,glioma
TCGA-06-5408-69,57,111,129,173,240,240,glioma
TCGA-06-5408-87,51,92,150,174,240,240,glioma
TCGA-06-5408-88,51,92,150,175,240,240,glioma
TCGA-06-5413-73,99,61,158,119,240,240,glioma
TCGA-06-5413-74,87,63,158,119,240,240,glioma
TCGA-06-5413-75,86,63,157,119,240,240,glioma
TCGA-06-5413-72,99,60,160,123,240,240,glioma
TCGA-06-5413-76,86,66,157,118,240,240,glioma
TCGA-06-5413-77,86,66,157,118,240,240,glioma
TCGA-06-5413-71,99,60,157,123,240,240,glioma
TCGA-06-5413-78,87,76,155,118,240,240,glioma
TCGA-06-5413-79,87,77,152,117,240,240,glioma
TCGA-06-5413-70,99,60,158,124,240,240,glioma
TCGA-06-5413-80,87,78,153,116,240,240,glioma
TCGA-06-5413-69,99,60,158,124,240,240,glioma
TCGA-06-5413-81,87,79,152,116,240,240,glioma
TCGA-06-5413-82,109,81,153,117,240,240,glioma
TCGA-06-5413-68,98,60,158,123,240,240,glioma
TCGA-06-5413-67,91,60,159,123,240,240,glioma
TCGA-06-5413-83,111,81,153,117,240,240,glioma
TCGA-06-5413-84,110,82,153,117,240,240,glioma
TCGA-06-5413-66,91,60,160,119,240,240,glioma
TCGA-06-5413-85,110,83,153,117,240,240,glioma
TCGA-06-5417-80,81,91,153,168,240,240,glioma
TCGA-06-5417-79,83,96,153,168,240,240,glioma
TCGA-06-5417-77,86,97,152,167,240,240,glioma
TCGA-06-5417-78,84,97,153,167,240,240,glioma
TCGA-06-5417-81,79,91,153,169,240,240,glioma
TCGA-06-5417-82,78,90,153,169,240,240,glioma
TCGA-06-5417-76,87,98,151,167,240,240,glioma
TCGA-06-5417-83,77,90,152,170,240,240,glioma
TCGA-06-5417-75,88,99,138,166,240,240,glioma
TCGA-06-5417-74,89,100,136,166,240,240,glioma
TCGA-06-5417-84,53,90,151,170,240,240,glioma
TCGA-06-5417-85,53,90,150,171,240,240,glioma
TCGA-06-5417-73,89,101,135,166,240,240,glioma
TCGA-06-5417-86,52,90,146,171,240,240,glioma
TCGA-06-5417-72,90,102,135,167,240,240,glioma
TCGA-06-5417-87,52,90,147,172,240,240,glioma
TCGA-06-5417-71,90,104,135,167,240,240,glioma
TCGA-06-5417-88,51,90,147,172,240,240,glioma
TCGA-06-5417-89,51,89,146,172,240,240,glioma
TCGA-06-5417-70,91,105,135,166,240,240,glioma
TCGA-06-6389-74,100,144,185,164,240,240,glioma
TCGA-06-6389-73,100,144,187,165,240,240,glioma
TCGA-06-6389-72,100,144,188,165,240,240,glioma
TCGA-06-6389-71,100,137,189,166,240,240,glioma
TCGA-06-6389-70,98,136,190,167,240,240,glioma
TCGA-06-6389-69,98,135,191,168,240,240,glioma
TCGA-06-6389-68,102,134,192,169,240,240,glioma
TCGA-06-6389-67,103,134,192,170,240,240,glioma
TCGA-06-6389-66,103,135,192,171,240,240,glioma
TCGA-08-0355-83,98,62,164,111,240,240,glioma
TCGA-08-0355-84,98,62,164,111,240,240,glioma
TCGA-08-0355-85,100,62,162,111,240,240,glioma
TCGA-08-0355-86,100,62,162,110,240,240,glioma
TCGA-08-0355-82,96,63,165,111,240,240,glioma
TCGA-08-0355-87,102,63,162,110,240,240,glioma
TCGA-08-0355-81,95,63,165,111,240,240,glioma
TCGA-08-0355-88,102,62,162,110,240,240,glioma
TCGA-08-0355-89,103,62,161,109,240,240,glioma
TCGA-08-0355-90,108,62,159,109,240,240,glioma
TCGA-08-0355-80,94,63,166,111,240,240,glioma
TCGA-08-0355-91,108,62,158,107,240,240,glioma
TCGA-08-0355-79,93,61,167,111,240,240,glioma
TCGA-08-0355-92,109,62,156,106,240,240,glioma
TCGA-08-0355-93,110,63,154,104,240,240,glioma
TCGA-08-0355-78,93,60,168,112,240,240,glioma
TCGA-08-0355-77,93,60,168,112,240,240,glioma
TCGA-08-0355-94,114,64,151,102,240,240,glioma
TCGA-08-0355-75,93,59,169,115,240,240,glioma
TCGA-08-0355-76,93,60,168,113,240,240,glioma
TCGA-08-0356-79,120,130,169,160,240,240,glioma
TCGA-08-0356-80,121,130,168,160,240,240,glioma
TCGA-08-0356-81,121,130,168,160,240,240,glioma
